"id","deaths"
"1998","5"
"1999","9"
"2000","7"
"2001","8"
"2002","15"
"2003","13"
"2004","10"
"2005","7"
"2006","9"
"2007","12"
"2008","14"
"2009","8"
"2010","9"
"2011","5"
"2012","9"
"2013","6"
"2014","9"
"2015","10"
"2016","5"
"2017","9"
"2018","12"
"2019","9"
"2020","4"
"2021","6"
"2022","10"
"2023","15"
"2024","10"
"2025","10"
"2026","6"
"2027","11"
"2028","5"
"2029","7"
"2030","6"
"2031","20"
"2032","12"
"2033","5"
"2034","6"
"2035","11"
"2036","10"
"2037","12"
"2038","10"
"2039","8"
"2040","11"
"2041","7"
"2042","7"
"2043","8"
"2044","8"
"2045","11"
"2046","7"
"2047","9"
"2048","7"
"2049","4"
"2050","12"
"2051","6"
"2052","5"
"2053","10"
"2054","12"
"2055","12"
"2056","13"
"2057","17"
"2058","13"
"2059","8"
"2060","14"
"2061","11"
"2062","12"
"2063","12"
"2064","6"
"2065","11"
"2066","8"
"2067","11"
"2068","9"
"2069","12"
"2070","3"
"2071","6"
"2072","9"
"2073","8"
"2074","11"
"2075","7"
"2076","14"
"2077","10"
"2078","11"
"2079","7"
"2080","15"
"2081","15"
"2082","10"
"2083","13"
"2084","3"
"2085","12"
"2086","8"
"2087","15"
"2088","9"
"2089","8"
"2090","10"
"2091","16"
"2092","12"
"2093","17"
"2094","10"
"2095","8"
"2096","12"
"2097","10"
"2098","16"
"2099","10"
"2100","15"
"2101","18"
"2102","16"
"2103","9"
"2104","7"
"2105","8"
"2106","8"
"2107","10"
"2108","4"
"2109","10"
"2110","13"
"2111","8"
"2112","12"
"2113","15"
"2114","6"
"2115","9"
"2116","12"
"2117","7"
"2118","3"
"2119","15"
"2120","12"
"2121","6"
"2122","6"
"2123","12"
"2124","5"
"2125","9"
"2126","13"
"2127","8"
"2128","7"
"2129","10"
"2130","5"
"2131","11"
"2132","10"
"2133","9"
"2134","8"
"2135","11"
"2136","15"
"2137","9"
"2138","14"
"2139","10"
"2140","6"
"2141","11"
"2142","13"
"2143","8"
"2144","11"
"2145","9"
"2146","17"
"2147","13"
"2148","9"
"2149","10"
"2150","4"
"2151","15"
"2152","9"
"2153","9"
"2154","13"
"2155","10"
"2156","11"
"2157","12"
"2158","14"
"2159","9"
"2160","7"
"2161","17"
"2162","13"
"2163","9"
"2164","9"
"2165","12"
"2166","14"
"2167","4"
"2168","12"
"2169","8"
"2170","13"
"2171","11"
"2172","16"
"2173","7"
"2174","15"
"2175","5"
"2176","10"
"2177","7"
"2178","16"
"2179","9"
"2180","5"
"2181","9"
"2182","8"
"2183","14"
"2184","6"
"2185","11"
"2186","6"
"2187","15"
"2188","13"
"2189","10"
"2190","12"
"2191","11"
"2192","13"
"2193","10"
"2194","16"
"2195","8"
"2196","6"
"2197","11"
"2198","11"
"2199","13"
"2200","8"
"2201","14"
"2202","7"
"2203","12"
"2204","16"
"2205","15"
"2206","6"
"2207","11"
"2208","12"
"2209","6"
"2210","10"
"2211","9"
"2212","12"
"2213","8"
"2214","8"
"2215","8"
"2216","13"
"2217","5"
"2218","9"
"2219","5"
"2220","7"
"2221","11"
"2222","7"
"2223","6"
"2224","11"
"2225","7"
"2226","10"
"2227","11"
"2228","8"
"2229","6"
"2230","10"
"2231","13"
"2232","7"
"2233","10"
"2234","8"
"2235","7"
"2236","8"
"2237","14"
"2238","9"
"2239","11"
"2240","11"
"2241","11"
"2242","10"
"2243","13"
"2244","14"
"2245","12"
"2246","6"
"2247","18"
"2248","6"
"2249","8"
"2250","14"
"2251","10"
"2252","12"
"2253","8"
"2254","8"
"2255","12"
"2256","7"
"2257","7"
"2258","15"
"2259","9"
"2260","7"
"2261","15"
"2262","10"
"2263","5"
"2264","10"
"2265","21"
"2266","7"
"2267","9"
"2268","14"
"2269","9"
"2270","11"
"2271","9"
"2272","14"
"2273","11"
"2274","12"
"2275","15"
"2276","11"
"2277","17"
"2278","11"
"2279","8"
"2280","8"
"2281","5"
"2282","8"
"2283","7"
"2284","5"
"2285","8"
"2286","10"
"2287","10"
"2288","13"
"2289","9"
"2290","6"
"2291","16"
"2292","11"
"2293","9"
"2294","8"
"2295","8"
"2296","12"
"2297","8"
"2298","9"
"2299","4"
"2300","5"
"2301","10"
"2302","3"
"2303","10"
"2304","4"
"2305","8"
"2306","10"
"2307","7"
"2308","12"
"2309","19"
"2310","12"
"2311","10"
"2312","4"
"2313","8"
"2314","9"
"2315","3"
"2316","7"
"2317","9"
"2318","14"
"2319","8"
"2320","6"
"2321","10"
"2322","10"
"2323","8"
"2324","9"
"2325","9"
"2326","15"
"2327","14"
"2328","20"
"2329","17"
"2330","10"
"2331","11"
"2332","5"
"2333","10"
"2334","8"
"2335","10"
"2336","10"
"2337","8"
"2338","8"
"2339","8"
"2340","6"
"2341","8"
"2342","7"
"2343","11"
"2344","9"
"2345","11"
"2346","11"
"2347","16"
"2348","13"
"2349","7"
"2350","12"
"2351","9"
"2352","10"
"2353","4"
"2354","8"
"2355","8"
"2356","7"
"2357","14"
"2358","9"
"2359","8"
"2360","5"
"2361","9"
"2362","11"
"2363","14"
"2364","12"
"2365","11"
"2366","11"
"2367","8"
"2368","10"
"2369","8"
"2370","12"
"2371","11"
"2372","13"
"2373","3"
"2374","7"
"2375","3"
"2376","11"
"2377","6"
"2378","3"
"2379","9"
"2380","13"
"2381","15"
"2382","8"
"2383","9"
"2384","9"
"2385","12"
"2386","8"
"2387","13"
"2388","9"
"2389","15"
"2390","11"
"2391","7"
"2392","9"
"2393","8"
"2394","9"
"2395","19"
"2396","12"
"2397","5"
"2398","11"
"2399","6"
"2400","11"
"2401","12"
"2402","8"
"2403","6"
"2404","7"
"2405","16"
"2406","8"
"2407","13"
"2408","7"
"2409","8"
"2410","8"
"2411","9"
"2412","8"
"2413","10"
"2414","12"
"2415","10"
"2416","10"
"2417","15"
"2418","6"
"2419","6"
"2420","13"
"2421","12"
"2422","5"
"2423","9"
"2424","9"
"2425","15"
"2426","13"
"2427","8"
"2428","7"
"2429","11"
"2430","7"
"2431","13"
"2432","8"
"2433","14"
"2434","10"
"2435","11"
"2436","8"
"2437","10"
"2438","10"
"2439","16"
"2440","7"
"2441","12"
"2442","9"
"2443","12"
"2444","5"
"2445","10"
"2446","13"
"2447","8"
"2448","5"
"2449","10"
"2450","10"
"2451","13"
"2452","14"
"2453","12"
"2454","11"
"2455","10"
"2456","12"
"2457","6"
"2458","13"
"2459","5"
"2460","13"
"2461","8"
"2462","10"
"2463","10"
"2464","13"
"2465","10"
"2466","15"
"2467","11"
"2468","10"
"2469","5"
"2470","12"
"2471","8"
"2472","12"
"2473","14"
"2474","14"
"2475","13"
"2476","16"
"2477","10"
"2478","15"
"2479","9"
"2480","9"
"2481","10"
"2482","10"
"2483","4"
"2484","6"
"2485","13"
"2486","6"
"2487","14"
"2488","8"
"2489","8"
"2490","12"
"2491","18"
"2492","6"
"2493","13"
"2494","8"
"2495","5"
"2496","15"
"2497","14"
"2498","10"
"2499","15"
"2500","8"
"2501","13"
"2502","9"
"2503","10"
"2504","5"
"2505","7"
"2506","7"
"2507","10"
"2508","8"
"2509","4"
"2510","15"
"2511","13"
"2512","8"
"2513","9"
"2514","14"
"2515","12"
"2516","17"
"2517","9"
"2518","11"
"2519","10"
"2520","11"
"2521","6"
"2522","8"
"2523","11"
"2524","13"
"2525","10"
"2526","10"
"2527","8"
"2528","6"
"2529","8"
"2530","8"
"2531","12"
"2532","8"
"2533","13"
"2534","14"
"2535","11"
"2536","10"
"2537","8"
"2538","3"
"2539","8"
"2540","9"
"2541","6"
"2542","8"
"2543","13"
"2544","15"
"2545","10"
"2546","10"
"2547","7"
"2548","17"
"2549","10"
"2550","10"
"2551","12"
"2552","3"
"2553","12"
"2554","11"
"2555","5"
"2556","12"
"2557","12"
"2558","9"
"2559","8"
"2560","5"
"2561","15"
"2562","5"
"2563","12"
"2564","9"
"2565","16"
"2566","14"
"2567","7"
"2568","6"
"2569","6"
"2570","13"
"2571","7"
"2572","10"
"2573","12"
"2574","11"
"2575","8"
"2576","12"
"2577","11"
"2578","6"
"2579","6"
"2580","6"
"2581","9"
"2582","8"
"2583","8"
"2584","8"
"2585","12"
"2586","9"
"2587","9"
"2588","17"
"2589","10"
"2590","8"
"2591","12"
"2592","13"
"2593","10"
"2594","9"
"2595","10"
"2596","6"
"2597","12"
"2598","7"
"2599","9"
"2600","3"
"2601","9"
"2602","9"
"2603","11"
"2604","6"
"2605","10"
"2606","14"
"2607","5"
"2608","9"
"2609","7"
"2610","12"
"2611","9"
"2612","13"
"2613","5"
"2614","9"
"2615","16"
"2616","9"
"2617","12"
"2618","7"
"2619","9"
"2620","14"
"2621","8"
"2622","13"
"2623","2"
"2624","8"
"2625","17"
"2626","17"
"2627","7"
"2628","11"
"2629","16"
"2630","8"
"2631","9"
"2632","4"
"2633","7"
"2634","8"
"2635","5"
"2636","11"
"2637","12"
"2638","15"
"2639","7"
"2640","9"
"2641","4"
"2642","9"
"2643","13"
"2644","15"
"2645","15"
"2646","9"
"2647","11"
"2648","12"
"2649","8"
"2650","12"
"2651","11"
"2652","6"
"2653","10"
"2654","8"
"2655","9"
"2656","7"
"2657","10"
"2658","11"
"2659","8"
"2660","5"
"2661","6"
"2662","14"
"2663","15"
"2664","5"
"2665","8"
"2666","10"
"2667","14"
"2668","10"
"2669","13"
"2670","13"
"2671","7"
"2672","15"
"2673","16"
"2674","11"
"2675","11"
"2676","12"
"2677","13"
"2678","8"
"2679","13"
"2680","14"
"2681","12"
"2682","16"
"2683","13"
"2684","12"
"2685","14"
"2686","13"
"2687","11"
"2688","6"
"2689","6"
"2690","19"
"2691","9"
"2692","9"
"2693","9"
"2694","12"
"2695","11"
"2696","9"
"2697","10"
"2698","8"
"2699","6"
"2700","8"
"2701","11"
"2702","11"
"2703","9"
"2704","10"
"2705","9"
"2706","5"
"2707","10"
"2708","6"
"2709","9"
"2710","7"
"2711","11"
"2712","11"
"2713","9"
"2714","8"
"2715","13"
"2716","7"
"2717","12"
"2718","11"
"2719","10"
"2720","12"
"2721","15"
"2722","10"
"2723","13"
"2724","13"
"2725","14"
"2726","7"
"2727","15"
"2728","10"
"2729","16"
"2730","8"
"2731","7"
"2732","16"
"2733","5"
"2734","6"
"2735","12"
"2736","10"
"2737","7"
"2738","14"
"2739","15"
"2740","7"
"2741","12"
"2742","7"
"2743","7"
"2744","12"
"2745","11"
"2746","11"
"2747","6"
"2748","11"
"2749","14"
"2750","14"
"2751","8"
"2752","10"
"2753","11"
"2754","11"
"2755","5"
"2756","6"
"2757","8"
"2758","9"
"2759","7"
"2760","12"
"2761","9"
"2762","8"
"2763","12"
"2764","6"
"2765","7"
"2766","13"
"2767","11"
"2768","13"
"2769","10"
"2770","12"
"2771","11"
"2772","12"
"2773","8"
"2774","6"
"2775","13"
"2776","11"
"2777","11"
"2778","9"
"2779","13"
"2780","15"
"2781","8"
"2782","11"
"2783","8"
"2784","15"
"2785","12"
"2786","13"
"2787","9"
"2788","10"
"2789","11"
"2790","12"
"2791","10"
"2792","16"
"2793","9"
"2794","14"
"2795","11"
"2796","10"
"2797","14"
"2798","14"
"2799","11"
"2800","3"
"2801","12"
"2802","10"
"2803","7"
"2804","14"
"2805","11"
"2806","11"
"2807","7"
"2808","8"
"2809","9"
"2810","7"
"2811","9"
"2812","11"
"2813","8"
"2814","6"
"2815","16"
"2816","9"
"2817","12"
"2818","8"
"2819","9"
"2820","11"
"2821","15"
"2822","11"
"2823","4"
"2824","7"
"2825","5"
"2826","8"
"2827","12"
"2828","4"
"2829","12"
"2830","8"
"2831","9"
"2832","4"
"2833","10"
"2834","13"
"2835","7"
"2836","6"
"2837","9"
"2838","10"
"2839","7"
"2840","7"
"2841","9"
"2842","17"
"2843","12"
"2844","5"
"2845","11"
"2846","9"
"2847","8"
"2848","13"
"2849","10"
"2850","17"
"2851","7"
"2852","10"
"2853","8"
"2854","16"
"2855","10"
"2856","9"
"2857","10"
"2858","13"
"2859","9"
"2860","12"
"2861","9"
"2862","13"
"2863","11"
"2864","15"
"2865","11"
"2866","5"
"2867","9"
"2868","8"
"2869","10"
"2870","13"
"2871","11"
"2872","7"
"2873","11"
"2874","10"
"2875","5"
"2876","5"
"2877","8"
"2878","11"
"2879","10"
"2880","18"
"2881","7"
"2882","13"
"2883","12"
"2884","6"
"2885","12"
"2886","8"
"2887","10"
"2888","5"
"2889","15"
"2890","8"
"2891","7"
"2892","9"
"2893","12"
"2894","11"
"2895","8"
"2896","8"
"2897","8"
"2898","11"
"2899","7"
"2900","10"
"2901","15"
"2902","16"
"2903","13"
"2904","8"
"2905","8"
"2906","7"
"2907","10"
"2908","6"
"2909","14"
"2910","12"
"2911","10"
"2912","10"
"2913","14"
"2914","9"
"2915","15"
"2916","9"
"2917","12"
"2918","12"
"2919","15"
"2920","7"
"2921","12"
"2922","17"
"2923","9"
"2924","12"
"2925","14"
"2926","15"
"2927","7"
"2928","8"
"2929","12"
"2930","9"
"2931","8"
"2932","11"
"2933","11"
"2934","7"
"2935","8"
"2936","6"
"2937","3"
"2938","11"
"2939","12"
"2940","13"
"2941","10"
"2942","16"
"2943","11"
"2944","12"
"2945","5"
"2946","12"
"2947","13"
"2948","13"
"2949","16"
"2950","9"
"2951","8"
"2952","8"
"2953","8"
"2954","12"
"2955","12"
"2956","8"
"2957","9"
"2958","7"
"2959","11"
"2960","13"
"2961","7"
"2962","13"
"2963","14"
"2964","16"
"2965","11"
"2966","18"
"2967","15"
"2968","8"
"2969","12"
"2970","10"
"2971","7"
"2972","10"
"2973","9"
"2974","12"
"2975","14"
"2976","9"
"2977","6"
"2978","12"
"2979","18"
"2980","10"
"2981","10"
"2982","10"
"2983","8"
"2984","7"
"2985","11"
"2986","5"
"2987","10"
"2988","12"
"2989","15"
"2990","7"
"2991","8"
"2992","6"
"2993","13"
"2994","7"
"2995","12"
"2996","4"
"2997","11"
"2998","7"
"2999","11"
"3000","10"
"3001","7"
"3002","10"
"3003","9"
"3004","10"
"3005","10"
"3006","9"
"3007","17"
"3008","11"
"3009","8"
"3010","8"
"3011","10"
"3012","9"
"3013","11"
"3014","10"
"3015","11"
"3016","9"
"3017","11"
"3018","6"
"3019","10"
"3020","5"
"3021","9"
"3022","8"
"3023","5"
"3024","8"
"3025","10"
"3026","7"
"3027","10"
"3028","9"
"3029","14"
"3030","3"
"3031","9"
"3032","17"
"3033","6"
"3034","12"
"3035","16"
"3036","7"
"3037","8"
"3038","2"
"3039","10"
"3040","10"
"3041","10"
"3042","6"
"3043","13"
"3044","9"
"3045","8"
"3046","12"
"3047","9"
"3048","10"
"3049","10"
"3050","8"
"3051","7"
"3052","13"
"3053","11"
"3054","9"
"3055","16"
"3056","14"
"3057","9"
"3058","6"
"3059","5"
"3060","8"
"3061","5"
"3062","7"
"3063","9"
"3064","10"
"3065","7"
"3066","12"
"3067","16"
"3068","14"
"3069","16"
"3070","12"
"3071","9"
"3072","10"
"3073","10"
"3074","13"
"3075","4"
"3076","8"
"3077","10"
"3078","7"
"3079","8"
"3080","5"
"3081","9"
"3082","10"
"3083","11"
"3084","10"
"3085","13"
